,ngram,count
1671,the lounge sun drowns,1
1728,have run out call,1
1756,you're not mine she,1
1752,dreaming [chorus] i didn't,1
1751,keep dreaming [chorus] i,1
1750,again? keep dreaming [chorus],1
1749,it again? keep dreaming,1
1748,doing it again? keep,1
1747,we're doing it again?,1
1746,think we're doing it,1
1745,you think we're doing,1
1744,said you think we're,1
1743,she said you think,1
1742,""" she said you",1
1741,"head "" she said",1
1740,"her head "" she",1
1739,"giving her head """,1
1738,you giving her head,1
1737,hear you giving her,1
1736,could hear you giving,1
1735,"""i could hear you",1
1734,"town ""i could hear",1
1733,"the town ""i could",1
1732,"'round the town ""i",1
1731,call 'round the town,1
1730,out call 'round the,1
1729,run out call 'round,1
1672,lounge sun drowns the,1
1670,around the lounge sun,1
1613,joke i'm gonna pick,1
1641,in your hair go,1
1639,air breathing in your,1
1638,the air breathing in,1
1637,with the air breathing,1
1636,playing with the air,1
1635,lights playing with the,1
1634,car lights playing with,1
1633,midnight car lights playing,1
1632,sound midnight car lights,1
1631,soft sound midnight car,1
1630,down soft sound midnight,1
1628,alright go down soft,1
1627,alright alright go down,1
1626,it's alright alright go,1
1625,i'm alright yeah it's,1
1624,but i'm alright yeah,1
1623,smoke but i'm alright,1
1622,to smoke but i'm,1
1621,me to smoke but,1
1620,allows me to smoke,1
1619,that allows me to,1
1618,option that allows me,1
1617,that option that allows,1
1616,pick that option that,1
1615,gonna pick that option,1
1614,i'm gonna pick that,1
1640,breathing in your hair,1
1642,your hair go down,1
1669,twist around the lounge,1
1643,hair go down soft,1
1668,1] twist around the,1
1667,[verse 1] twist around,1
1666,nose [verse 1] twist,1
1665,your nose [verse 1],1
1664,through your nose [verse,1
1663,breathe through your nose,1
1662,you breathe through your,1
1661,so you breathe through,1
1660,mouth so you breathe,1
1659,your mouth so you,1
1658,up your mouth so,1
1657,taking up your mouth,1
1656,bones taking up your,1
1655,your bones taking up,1
1654,in your bones taking,1
1653,jump in your bones,1
1652,rather jump in your,1
1651,i'd rather jump in,1
1650,skin? i'd rather jump,1
1649,your skin? i'd rather,1
1648,into your skin? i'd,1
1647,step into your skin?,1
1646,sound step into your,1
1645,soft sound step into,1
1644,down soft sound step,1
1094,bye even in the,1
1011,you mind [verse 2],1
1092,to say bye even,1
381,and touched your leg,1
393,a time soon you,1
392,at a time soon,1
391,day at a time,1
390,one day at a,1
389,it one day at,1
388,take it one day,1
387,i'll take it one,1
386,again i'll take it,1
385,again again i'll take,1
384,leg again again i'll,1
383,your leg again again,1
382,touched your leg again,1
380,lines and touched your,1
1091,hard to say bye,1
379,the lines and touched,1
378,between the lines and,1
377,read between the lines,1
376,i read between the,1
375,"fine"" i read between",1
374,"it's fine"" i read",1
373,"no it's fine"" i",1
372,"""oh no it's fine""",1
371,"said ""oh no it's",1
370,"you said ""oh no",1
369,"again you said ""oh",1
368,coat again you said,1
394,time soon you will,1
395,soon you will be,1
396,you will be mine,1
397,will be mine oh,1
423,sitting down with me?,1
422,fancy sitting down with,1
421,you fancy sitting down,1
420,do you fancy sitting,1
419,alive do you fancy,1
418,so alive do you,1
417,look so alive do,1
416,you look so alive,1
415,eyes you look so,1
414,your eyes you look,1
413,in your eyes you,1
412,is in your eyes,1
411,smoke is in your,1
410,the smoke is in,1
409,when the smoke is,1
408,now when the smoke,1
407,you now when the,1
406,want you now when,1
405,now i want you,1
404,you now i want,1
403,want you now i,1
401,but i want you,1
400,oh but i want,1
399,mine oh but i,1
398,be mine oh but,1
367,your coat again you,1
366,on your coat again,1
365,caught on your coat,1
298,enormous house you said,1
296,and your enormous house,1
295,bike and your enormous,1
294,my bike and your,1
293,need's my bike and,1
292,we need's my bike,1
291,all we need's my,1
290,night all we need's,1
289,the night all we,1
288,for the night all,1
287,excited for the night,1
286,so excited for the,1
285,i'm so excited for,1
284,'round i'm so excited,1
283,me 'round i'm so,1
282,want me 'round i'm,1
281,don't want me 'round,1
280,you don't want me,1
279,if you don't want,1
278,right if you don't,1
277,it right if you,1
276,make it right if,1
275,never make it right,1
274,i'll never make it,1
273,light i'll never make,1
272,losing light i'll never,1
297,your enormous house you,1
299,house you said someday,1
364,i'm caught on your,1
300,you said someday we,1
363,2] i'm caught on,1
362,[verse 2] i'm caught,1
361,mind [verse 2] i'm,1
360,your mind [verse 2],1
322,need [hook] don't you,1
321,i need [hook] don't,1
320,all i need [hook],1
318,if you're all i,1
317,see if you're all,1
316,and see if you're,1
315,around and see if,1
314,knock around and see,1
313,we'll knock around and,1
312,then we'll knock around,1
311,'til then we'll knock,1
310,height 'til then we'll,1
309,your height 'til then,1
308,to your height 'til,1
307,closer to your height,1
306,i'm closer to your,1
305,when i'm closer to,1
304,might when i'm closer,1
303,we might when i'm,1
302,someday we might when,1
301,said someday we might,1
424,down with me? maybe,1
425,with me? maybe 'cause,1
426,me? maybe 'cause you're,1
512,insist on haunting your,1
510,so i insist on,1
509,head so i insist,1
508,own head so i,1
507,my own head so,1
506,within my own head,1
505,exist within my own,1
504,can't exist within my,1
503,i can't exist within,1
502,friend i can't exist,1
501,old friend i can't,1
500,an old friend i,1
499,like an old friend,1
498,me like an old,1
497,treat me like an,1
496,then treat me like,1
495,must then treat me,1
494,you must then treat,1
493,if you must then,1
492,me if you must,1
491,fuck me if you,1
490,well fuck me if,1
489,instrument well fuck me,1
488,an instrument well fuck,1
487,i'm an instrument well,1
486,that i'm an instrument,1
511,i insist on haunting,1
513,on haunting your bed,1
484,through belief that i'm,1
514,haunting your bed if,1
544,push your head down,1
543,round push your head,1
542,car round push your,1
541,spin car round push,1
540,2] spin car round,1
539,[verse 2] spin car,1
538,scared [verse 2] spin,1
537,not scared [verse 2],1
532,no i'm not scared,1
531,anymore no i'm not,1
530,scared anymore no i'm,1
529,not scared anymore no,1
528,i'm not scared anymore,1
526,see [hook] i'm not,1
525,you'd see [hook] i'm,1
524,said you'd see [hook],1
523,i said you'd see,1
522,what i said you'd,1
521,hear what i said,1
520,only hear what i,1
519,could only hear what,1
518,you could only hear,1
517,if you could only,1
516,bed if you could,1
515,your bed if you,1
485,belief that i'm an,1
483,friends through belief that,1
427,maybe 'cause you're all,1
454,want to kiss your,1
452,friend i want to,1
451,your friend i want,1
450,be your friend i,1
449,to be your friend,1
448,want to be your,1
447,don't want to be,1
446,i don't want to,1
445,arms i don't want,1
444,your arms i don't,1
443,of your arms i,1
442,feeling of your arms,1
441,deliberate feeling of your,1
440,not deliberate feeling of,1
439,is not deliberate feeling,1
438,place is not deliberate,1
437,my place is not,1
436,heart my place is,1
435,your heart my place,1
434,to your heart my,1
433,according to your heart,1
432,[bridge] according to your,1
431,need [bridge] according to,1
430,i need [bridge] according,1
429,all i need [bridge],1
428,'cause you're all i,1
453,i want to kiss,1
455,to kiss your neck,1
482,my friends through belief,1
456,kiss your neck [hook],1
481,of my friends through,1
480,lot of my friends,1
479,a lot of my,1
478,lost a lot of,1
477,i've lost a lot,1
476,think i've lost a,1
475,i think i've lost,1
474,it i think i've,1
473,amend it i think,1
472,you amend it i,1
471,hope you amend it,1
470,i hope you amend,1
469,dead i hope you,1
468,is dead i hope,1
467,dad is dead i,1
466,your dad is dead,1
465,that your dad is,1
464,sorry that your dad,1
463,i'm sorry that your,1
462,1] i'm sorry that,1
461,[verse 1] i'm sorry,1
460,mind [verse 1] i'm,1
459,your mind [verse 1],1
458,neck [hook] don't you,1
457,your neck [hook] don't,1
271,started losing light i'll,1
270,we started losing light,1
269,out? we started losing,1
86,and my wife inquired,1
84,in blood and my,1
83,covered in blood and,1
82,all covered in blood,1
81,hands all covered in,1
80,his hands all covered,1
79,and his hands all,1
78,island and his hands,1
77,this island and his,1
76,on this island and,1
75,ghost on this island,1
74,a ghost on this,1
73,there's a ghost on,1
72,swear there's a ghost,1
71,i swear there's a,1
70,and i swear there's,1
69,1] and i swear,1
68,[verse 1] and i,1
67,'round [verse 1] and,1
66,and 'round [verse 1],1
65,'round and 'round [verse,1
64,go 'round and 'round,1
63,we go 'round and,1
62,yeah we go 'round,1
61,drive yeah we go,1
60,we drive yeah we,1
85,blood and my wife,1
87,my wife inquired of,1
58,town and we drive,1
88,wife inquired of understanding,1
113,"i'm just treading water""",1
112,like i'm just treading,1
111,feel like i'm just,1
110,i feel like i'm,1
109,speak? i feel like,1
108,doesn't speak? i feel,1
107,who doesn't speak? i,1
106,somebody who doesn't speak?,1
105,to somebody who doesn't,1
104,relate to somebody who,1
103,i relate to somebody,1
102,can i relate to,1
101,"""how can i relate",1
100,"said ""how can i",1
99,"she said ""how can",1
98,"can't she said ""how",1
97,you can't she said,1
96,dear you can't she,1
95,my dear you can't,1
94,course my dear you,1
93,of course my dear,1
92,but of course my,1
91,understanding but of course,1
90,of understanding but of,1
89,inquired of understanding but,1
59,and we drive yeah,1
57,the town and we,1
115,"treading water"" [chorus] is",1
28,depends are we just,1
26,it all depends are,1
25,again it all depends,1
24,leaving again it all,1
23,about leaving again it,1
22,thinking about leaving again,1
21,was thinking about leaving,1
20,i was thinking about,1
19,and i was thinking,1
18,you and i was,1
17,love you and i,1
16,i love you and,1
15,think i love you,1
14,i think i love,1
13,high i think i,1
12,so high i think,1
11,i'm so high i,1
10,man i'm so high,1
9,"2"" man i'm so",1
8,"before 2"" man i'm",1
7,"one before 2"" man",1
6,"eat one before 2""",1
5,should eat one before,1
4,"""we should eat one",1
3,"new ""we should eat",1
2,"so new ""we should",1
27,all depends are we,1
29,are we just friends?,1
56,of the town and,1
30,we just friends? and,1
55,edge of the town,1
54,the edge of the,1
53,to the edge of,1
52,car to the edge,1
51,mum's car to the,1
50,your mum's car to,1
49,take your mum's car,1
48,we take your mum's,1
47,anobrain we take your,1
46,it's anobrain we take,1
45,babe it's anobrain we,1
44,you babe it's anobrain,1
43,for you babe it's,1
42,k? for you babe,1
41,your k? for you,1
40,of your k? for,1
39,bit of your k?,1
38,little bit of your,1
37,a little bit of,1
36,leave a little bit,1
35,you leave a little,1
34,can you leave a,1
33,and can you leave,1
32,friends? and can you,1
31,just friends? and can,1
114,"just treading water"" [chorus]",1
116,"water"" [chorus] is it",1
268,coming out? we started,1
240,in your bed you,1
238,she's rushing in your,1
237,facedown she's rushing in,1
236,and facedown she's rushing,1
235,blue and facedown she's,1
234,and blue and facedown,1
233,black and blue and,1
232,he's black and blue,1
231,through he's black and,1
230,it through he's black,1
229,made it through he's,1
228,we made it through,1
227,line we made it,1
226,first line we made,1
225,the first line we,1
224,chasing the first line,1
223,you're chasing the first,1
222,while you're chasing the,1
221,friends while you're chasing,1
220,your friends while you're,1
219,pulling your friends while,1
218,and pulling your friends,1
217,ends and pulling your,1
216,saving ends and pulling,1
215,beds saving ends and,1
214,hospital beds saving ends,1
239,rushing in your bed,1
241,your bed you take,1
212,heads in hospital beds,1
242,bed you take draws,1
267,you coming out? we,1
266,time you coming out?,1
265,what time you coming,1
264,1] what time you,1
263,[verse 1] what time,1
262,"it?"" [verse 1] what",1
261,"see it?"" [verse 1]",1
260,"you see it?"" [verse",1
259,"can you see it?""",1
258,head can you see,1
257,my head can you,1
256,lost my head can,1
255,"""i lost my head",1
254,"said ""i lost my",1
253,"he said ""i lost",1
252,"then he said ""i",1
251,facedown then he said,1
250,and facedown then he,1
249,head and facedown then,1
248,your head and facedown,1
247,sort your head and,1
246,to sort your head,1
245,draws to sort your,1
244,take draws to sort,1
243,you take draws to,1
213,in hospital beds saving,1
211,broken heads in hospital,1
124,same for you? [verse,1
163,the criminals and liars,1
161,you? well the criminals,1
160,for you? well the,1
159,same for you? well,1
158,much [chorus] is it,1
157,too much [chorus] is,1
156,all too much [chorus],1
143,well i love the,1
142,rushed well i love,1
141,so rushed well i,1
140,appears so rushed well,1
139,work appears so rushed,1
138,his work appears so,1
137,and his work appears,1
136,capricious and his work,1
135,so capricious and his,1
134,goes so capricious and,1
133,he goes so capricious,1
132,and he goes so,1
131,comes and he goes,1
130,he comes and he,1
129,well he comes and,1
128,2] well he comes,1
127,[verse 2] well he,1
126,you? [verse 2] well,1
125,for you? [verse 2],1
162,well the criminals and,1
164,criminals and liars keep,1
210,off broken heads in,1
165,and liars keep them,1
209,them off broken heads,1
208,wash them off broken,1
196,[break] the blood is,1
195,hands [break] the blood,1
194,your hands [break] the,1
193,as your hands [break],1
192,hands the blood is,1
191,your hands the blood,1
190,as your hands the,1
181,[bridge] the blood is,1
180,much [bridge] the blood,1
179,too much [bridge] the,1
178,all too much [bridge],1
177,and i love the,1
176,mine and i love,1
175,of mine and i,1
174,privilege of mine and,1
173,a privilege of mine,1
172,as a privilege of,1
171,cells as a privilege,1
170,your cells as a,1
169,in your cells as,1
168,them in your cells,1
167,keep them in your,1
166,liars keep them in,1
545,your head down down,1
546,head down down down,1
547,down down down and,1
886,the skin that you're,1
884,[verse 1] the skin,1
883,that [verse 1] the,1
882,like that [verse 1],1
881,things like that [verse,1
880,to things like that,1
879,regards to things like,1
878,in regards to things,1
877,record in regards to,1
876,honest record in regards,1
875,most honest record in,1
874,the most honest record,1
873,is the most honest,1
872,cars is the most,1
871,for cars is the,1
870,think music for cars,1
869,i think music for,1
868,that i think music,1
867,was that i think,1
866,that was that i,1
865,and that was that,1
864,synth and that was,1
863,and synth and that,1
862,vocals and synth and,1
861,of vocals and synth,1
860,moments of vocals and,1
885,1] the skin that,1
887,skin that you're in,1
858,putting little moments of,1
888,that you're in is,1
918,[interlude] in the mornings,1
917,now [interlude] in the,1
916,babies now [interlude] in,1
915,out babies now [interlude],1
914,pushing out babies now,1
913,everybody's pushing out babies,1
912,cause everybody's pushing out,1
911,sad? cause everybody's pushing,1
910,you sad? cause everybody's,1
909,why you sad? cause,1
908,and why you sad?,1
907,for and why you,1
901,ice what you sitting,1
900,as ice what you,1
899,dry as ice what,1
898,are dry as ice,1
897,bones are dry as,1
896,your bones are dry,1
895,and your bones are,1
894,now and your bones,1
893,soft now and your,1
892,all soft now and,1
891,is all soft now,1
890,in is all soft,1
889,you're in is all,1
859,little moments of vocals,1
857,hour putting little moments,1
926,with you in the,1
828,back hammered and we,1
826,to it back hammered,1
825,listened to it back,1
824,we listened to it,1
823,and we listened to,1
822,take and we listened,1
821,guitar take and we,1
820,the guitar take and,1
819,recorded the guitar take,1
818,i recorded the guitar,1
817,influence i recorded the,1
816,the influence i recorded,1
815,under the influence i,1
814,were under the influence,1
813,we were under the,1
812,so we were under,1
811,night so we were,1
810,saturday night so we,1
809,a saturday night so,1
808,on a saturday night,1
807,2am on a saturday,1
806,was 2am on a,1
805,this was 2am on,1
804,zone this was 2am,1
803,the zone this was,1
802,in the zone this,1
827,it back hammered and,1
829,hammered and we were,1
856,an hour putting little,1
830,and we were like,1
855,half an hour putting,1
854,like half an hour,1
853,spent like half an,1
852,just spent like half,1
851,we just spent like,1
850,and we just spent,1
849,day and we just,1
848,next day and we,1
847,the next day and,1
846,up the next day,1
845,woke up the next,1
844,we woke up the,1
843,sleep’ we woke up,1
842,some sleep’ we woke,1
841,get some sleep’ we,1
840,let’s get some sleep’,1
839,nah let’s get some,1
838,man nah let’s get,1
837,pretty man nah let’s,1
836,really pretty man nah,1
835,is really pretty man,1
834,‘this is really pretty,1
833,like ‘this is really,1
832,were like ‘this is,1
831,we were like ‘this,1
925,high with you in,1
927,you in the mornings,1
800,i was in the,1
1034,exaggerate and you and,1
1032,family die exaggerate and,1
1031,my family die exaggerate,1
1030,watching my family die,1
1029,than watching my family,1
1028,high than watching my,1
1027,getting high than watching,1
1026,be getting high than,1
1025,rather be getting high,1
1024,i'd rather be getting,1
1023,but i'd rather be,1
1022,sorry but i'd rather,1
1021,i'm sorry but i'd,1
1020,arrived i'm sorry but,1
1019,i arrived i'm sorry,1
1018,but i arrived i'm,1
1017,late but i arrived,1
1016,was late but i,1
1015,i was late but,1
1014,2] i was late,1
1013,[verse 2] i was,1
1012,mind [verse 2] i,1
1,"jeans so new ""we",1
1009,attack don't you mind,1
1008,heart attack don't you,1
1007,a heart attack don't,1
1033,die exaggerate and you,1
1035,and you and i,1
1005,face like a heart,1
1036,you and i oh,1
1090,it hard to say,1
1089,find it hard to,1
1088,i find it hard,1
1087,1] i find it,1
1086,[verse 1] i find,1
1085,mind [verse 1] i,1
1084,you mind [verse 1],1
1083,mind i put your,1
1082,you mind i put,1
1052,[hook] i put your,1
1051,mind [hook] i put,1
1050,you mind [hook] i,1
1049,don't you mind [hook],1
1048,body don't you mind,1
1047,your body don't you,1
1046,to your body don't,1
1045,terrible to your body,1
1044,something terrible to your,1
1043,did something terrible to,1
1042,i did something terrible,1
1041,think i did something,1
1040,i think i did,1
1039,oh i think i,1
1038,i oh i think,1
1037,and i oh i,1
1006,like a heart attack,1
1004,my face like a,1
928,high with you [hook],1
971,plane in the middle,1
969,got a plane in,1
968,i got a plane,1
967,1] i got a,1
966,[verse 1] i got,1
965,now [verse 1] i,1
964,dead now [verse 1],1
963,you're dead now [verse,1
947,[outro] well i thought,1
946,pushing [outro] well i,1
945,is pushing [outro] well,1
944,everybody is pushing [outro],1
943,pushing cause everybody is,1
942,is pushing cause everybody,1
941,everybody is pushing cause,1
939,that? cause everybody is,1
938,is that? cause everybody,1
937,why is that? cause,1
936,and why is that?,1
935,for and why is,1
934,pushing what you sitting,1
933,everybody's pushing what you,1
932,cause everybody's pushing what,1
931,[hook] cause everybody's pushing,1
930,you [hook] cause everybody's,1
929,with you [hook] cause,1
970,a plane in the,1
972,in the middle of,1
1003,seen my face like,1
973,the middle of the,1
1002,you've seen my face,1
1001,mind you've seen my,1
1000,you mind you've seen,1
999,don't you mind you've,1
998,back don't you mind,1
997,give back don't you,1
996,never give back don't,1
995,can never give back,1
994,you can never give,1
993,something you can never,1
992,you something you can,1
991,gave you something you,1
990,i gave you something,1
989,mind i gave you,1
988,you mind i gave,1
984,somebody don't you mind,1
983,killed somebody don't you,1
982,nearly killed somebody don't,1
981,i nearly killed somebody,1
980,mind i nearly killed,1
979,you mind i nearly,1
977,night don't you mind,1
976,the night don't you,1
975,of the night don't,1
974,middle of the night,1
801,was in the zone,1
799,so i was in,1
548,down down and smash,1
653,me out talking like,1
651,in knocking me out,1
650,me in knocking me,1
649,locking me in knocking,1
648,friends locking me in,1
647,your friends locking me,1
646,about your friends locking,1
645,song about your friends,1
644,another song about your,1
643,write another song about,1
642,down write another song,1
641,fall down write another,1
640,end fall down write,1
639,the end fall down,1
638,'til the end fall,1
637,staying 'til the end,1
636,not staying 'til the,1
635,now? not staying 'til,1
634,go now? not staying,1
633,we go now? not,1
632,can we go now?,1
631,2] can we go,1
630,[verse 2] can we,1
629,bending [verse 2] can,1
628,cars bending [verse 2],1
627,head cars bending [verse,1
652,knocking me out talking,1
654,out talking like you,1
605,you say [pre-chorus] drink,1
655,talking like you do,1
680,"interviewer: new track ""hnscc""",1
679,music interviewer: new track,1
678,tidy music interviewer: new,1
677,bang tidy music interviewer:,1
676,with bang tidy music,1
675,interview with bang tidy,1
674,bending interview with bang,1
673,cars bending interview with,1
672,head cars bending interview,1
671,you [pre-chorus] drink fall,1
670,helping you [pre-chorus] drink,1
669,i'm helping you [pre-chorus],1
668,think i'm helping you,1
667,don't think i'm helping,1
666,i don't think i'm,1
665,me i don't think,1
664,helping me i don't,1
663,you're helping me i,1
662,think you're helping me,1
661,you think you're helping,1
660,if you think you're,1
659,and if you think,1
658,do and if you,1
657,you do and if,1
656,like you do and,1
606,say [pre-chorus] drink fall,1
604,what you say [pre-chorus],1
682,"track ""hnscc"" from music",1
575,oh i prefer it,1
573,is true oh i,1
572,saying is true oh,1
571,they're saying is true,1
570,what they're saying is,1
569,if what they're saying,1
568,what if what they're,1
567,sound what if what,1
566,terrible sound what if,1
565,a terrible sound what,1
564,and a terrible sound,1
563,found and a terrible,1
562,glass found and a,1
561,of glass found and,1
560,piece of glass found,1
559,a piece of glass,1
558,been a piece of,1
557,there's been a piece,1
556,you there's been a,1
555,with you there's been,1
554,ground with you there's,1
553,the ground with you,1
552,into the ground with,1
551,smash into the ground,1
550,and smash into the,1
549,down and smash into,1
574,true oh i prefer,1
576,i prefer it in,1
603,exactly what you say,1
577,prefer it in your,1
602,hear exactly what you,1
601,can hear exactly what,1
600,they can hear exactly,1
599,out they can hear,1
598,blow out they can,1
597,friends blow out they,1
596,my friends blow out,1
595,at my friends blow,1
594,looking at my friends,1
593,stop looking at my,1
592,and stop looking at,1
591,down and stop looking,1
590,voice down and stop,1
589,your voice down and,1
588,keep your voice down,1
587,1] keep your voice,1
586,[verse 1] keep your,1
585,scared [verse 1] keep,1
584,not scared [verse 1],1
583,set [hook] i'm not,1
582,television set [hook] i'm,1
581,bed; television set [hook],1
580,your bed; television set,1
579,in your bed; television,1
578,it in your bed;,1
681,"new track ""hnscc"" from",1
683,"""hnscc"" from music for",1
798,me so i was,1
770,live guitar take i,1
768,actually a live guitar,1
767,it’s actually a live,1
766,lives it’s actually a,1
765,people’s lives it’s actually,1
764,of people’s lives it’s,1
763,dynamics of people’s lives,1
762,the dynamics of people’s,1
761,with the dynamics of,1
760,mess with the dynamics,1
759,really mess with the,1
758,can really mess with,1
757,over can really mess,1
756,control over can really,1
755,no control over can,1
754,have no control over,1
753,you have no control,1
752,something you have no,1
751,that something you have,1
750,fact that something you,1
749,the fact that something,1
748,impact the fact that,1
747,big impact the fact,1
746,a big impact the,1
745,was a big impact,1
744,it was a big,1
769,a live guitar take,1
771,guitar take i was,1
742,felt like it was,1
772,take i was playing,1
797,telling me so i,1
796,without telling me so,1
795,it without telling me,1
794,recorded it without telling,1
793,he recorded it without,1
792,imagine he recorded it,1
791,can imagine he recorded,1
790,you can imagine he,1
789,plugin you can imagine,1
788,every plugin you can,1
787,through every plugin you,1
786,it through every plugin,1
785,putting it through every,1
784,was putting it through,1
783,george was putting it,1
782,and george was putting,1
781,computer and george was,1
780,the computer and george,1
779,in the computer and,1
778,plugged in the computer,1
777,guitar plugged in the,1
776,the guitar plugged in,1
775,playing the guitar plugged,1
774,was playing the guitar,1
773,i was playing the,1
743,like it was a,1
741,it felt like it,1
684,from music for cars,1
712,healy: my nana who,1
710,track? matty healy: my,1
709,the track? matty healy:,1
708,behind the track? matty,1
707,idea behind the track?,1
706,the idea behind the,1
705,was the idea behind,1
704,what was the idea,1
703,lyrics what was the,1
702,no lyrics what was,1
701,features no lyrics what,1
700,it features no lyrics,1
699,fact it features no,1
698,the fact it features,1
697,especially the fact it,1
696,before especially the fact,1
695,done before especially the,1
694,you’ve done before especially,1
693,what you’ve done before,1
692,from what you’ve done,1
691,cry from what you’ve,1
690,far cry from what,1
689,a far cry from,1
688,is a far cry,1
687,cars is a far,1
686,for cars is a,1
711,matty healy: my nana,1
713,my nana who i,1
740,and it felt like,1
714,nana who i was,1
739,cancer and it felt,1
738,with cancer and it,1
737,diagnosed with cancer and,1
736,got diagnosed with cancer,1
735,mum got diagnosed with,1
734,guitarist’s mum got diagnosed,1
733,the guitarist’s mum got,1
732,that the guitarist’s mum,1
731,time that the guitarist’s,1
730,that time that the,1
729,about that time that,1
728,around about that time,1
727,was around about that,1
726,it was around about,1
725,and it was around,1
724,year and it was,1
723,this year and it,1
722,cancer this year and,1
721,of cancer this year,1
720,died of cancer this,1
719,to died of cancer,1
718,close to died of,1
717,was close to died,1
716,i was close to,1
715,who i was close,1
2021,time,1
